Article slug,Article URL,Media URL,First recorded batch,All batch files,CSV status,CSV provided date,Pinterest upload confirmed,Pinterest uploaded date,Last Pinterest result,Last Pinterest error,Scheduled publish dates,Last updated
farmhouse-animal-journal-ideas-for-country-pages,https://sentimentalica.com/blog/farmhouse-animal-journal-ideas-for-country-pages.html,https://sentimentalica.com/blog/img/farmhouse-animal-journal-ideas-for-country-pages/page4.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-19,2026-08-12
farmhouse-animal-journal-ideas-for-country-pages,https://sentimentalica.com/blog/farmhouse-animal-journal-ideas-for-country-pages.html,https://sentimentalica.com/blog/img/farmhouse-animal-journal-ideas-for-country-pages/page5.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-19,2026-08-12
first-junk-journal-pocket-in-four-steps,https://sentimentalica.com/blog/first-junk-journal-pocket-in-four-steps.html,https://sentimentalica.com/blog/img/first-junk-journal-pocket-in-four-steps/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-21,2026-08-14
first-junk-journal-pocket-in-four-steps,https://sentimentalica.com/blog/first-junk-journal-pocket-in-four-steps.html,https://sentimentalica.com/blog/img/first-junk-journal-pocket-in-four-steps/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-21,2026-08-14
first-junk-journal-spread-with-five-things,https://sentimentalica.com/blog/first-junk-journal-spread-with-five-things.html,https://sentimentalica.com/blog/img/first-junk-journal-spread-with-five-things/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-19,2026-08-14
first-junk-journal-spread-with-five-things,https://sentimentalica.com/blog/first-junk-journal-spread-with-five-things.html,https://sentimentalica.com/blog/img/first-junk-journal-spread-with-five-things/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-19,2026-08-14
five-paper-distressing-effects-from-one-cream-sheet,https://sentimentalica.com/blog/five-paper-distressing-effects-from-one-cream-sheet.html,https://sentimentalica.com/blog/img/five-paper-distressing-effects-from-one-cream-sheet/infographic.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
five-paper-distressing-effects-from-one-cream-sheet,https://sentimentalica.com/blog/five-paper-distressing-effects-from-one-cream-sheet.html,https://sentimentalica.com/blog/img/five-paper-distressing-effects-from-one-cream-sheet/scene.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/atmospheric.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/palette-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/palette-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/palette-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
foxglove-hollow-woodland-journal-color-palette,https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/process.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
frost-pine-wool-and-berry-a-winter-journal-palette,https://sentimentalica.com/blog/frost-pine-wool-and-berry-a-winter-journal-palette.html,https://sentimentalica.com/blog/img/frost-pine-wool-and-berry-a-winter-journal-palette/palette.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
frost-pine-wool-and-berry-a-winter-journal-palette,https://sentimentalica.com/blog/frost-pine-wool-and-berry-a-winter-journal-palette.html,https://sentimentalica.com/blog/img/frost-pine-wool-and-berry-a-winter-journal-palette/scene.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/gen1.jpg,198_Garden_Joy.csv,198_Garden_Joy.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-25 | 2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/gen4.jpg,198_Garden_Joy.csv,198_Garden_Joy.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-26 | 2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/gen5.jpg,198_Garden_Joy.csv,198_Garden_Joy.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-27 | 2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/page1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/page2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-15,2026-08-12
garden-joy-junk-journal-ideas-for-soft-floral-pages,https://sentimentalica.com/blog/garden-joy-junk-journal-ideas-for-soft-floral-pages.html,https://sentimentalica.com/blog/img/garden-joy-junk-journal-ideas-for-soft-floral-pages/page3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-15,2026-08-12
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/atmospheric.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
gilded-blush-elegant-journal-color-palette,https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/process.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
glue-mistakes-to-avoid-in-a-junk-journal,https://sentimentalica.com/blog/glue-mistakes-to-avoid-in-a-junk-journal.html,https://sentimentalica.com/blog/img/glue-mistakes-to-avoid-in-a-junk-journal/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-19,2026-08-14
glue-mistakes-to-avoid-in-a-junk-journal,https://sentimentalica.com/blog/glue-mistakes-to-avoid-in-a-junk-journal.html,https://sentimentalica.com/blog/img/glue-mistakes-to-avoid-in-a-junk-journal/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-19,2026-08-14
halloween-junk-journal-pockets-for-secrets-spells-and-small-stories,https://sentimentalica.com/blog/halloween-junk-journal-pockets-for-secrets-spells-and-small-stories.html,https://sentimentalica.com/blog/img/halloween-junk-journal-pockets-for-secrets-spells-and-small-stories/gen1.png,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-13,No,,,,2026-08-13,2026-08-13
halloween-junk-journal-pockets-for-secrets-spells-and-small-stories,https://sentimentalica.com/blog/halloween-junk-journal-pockets-for-secrets-spells-and-small-stories.html,https://sentimentalica.com/blog/img/halloween-junk-journal-pockets-for-secrets-spells-and-small-stories/gen2.png,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-13,No,,,,2026-08-13,2026-08-13
how-many-colors-should-a-junk-journal-page-have,https://sentimentalica.com/blog/how-many-colors-should-a-junk-journal-page-have.html,https://sentimentalica.com/blog/img/how-many-colors-should-a-junk-journal-page-have/gen1.jpg,035_Silk_Promise.csv,035_Silk_Promise.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11 | 2026-08-30,2026-08-12
how-many-colors-should-a-junk-journal-page-have,https://sentimentalica.com/blog/how-many-colors-should-a-junk-journal-page-have.html,https://sentimentalica.com/blog/img/how-many-colors-should-a-junk-journal-page-have/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-many-colors-should-a-junk-journal-page-have,https://sentimentalica.com/blog/how-many-colors-should-a-junk-journal-page-have.html,https://sentimentalica.com/blog/img/how-many-colors-should-a-junk-journal-page-have/gen3.jpg,035_Silk_Promise.csv,035_Silk_Promise.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11 | 2026-09-11,2026-08-12
how-many-colors-should-a-junk-journal-page-have,https://sentimentalica.com/blog/how-many-colors-should-a-junk-journal-page-have.html,https://sentimentalica.com/blog/img/how-many-colors-should-a-junk-journal-page-have/palette-golden-bridge.jpg,035_Silk_Promise.csv,035_Silk_Promise.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11 | 2026-09-05,2026-08-12
how-many-colors-should-a-junk-journal-page-have,https://sentimentalica.com/blog/how-many-colors-should-a-junk-journal-page-have.html,https://sentimentalica.com/blog/img/how-many-colors-should-a-junk-journal-page-have/palette-meadow-light.jpg,035_Silk_Promise.csv,035_Silk_Promise.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11 | 2026-09-08,2026-08-12
